,ID,Year,Location,Topic,Data Type,Data Value,Category
1600,266142,2014,North Dakota,No tooth loss among adults aged 18-64 years,Crude Prevalence,49.5,Other
1601,266196,2014,Ohio,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.8,Other
1602,266204,2014,Oklahoma,No tooth loss among adults aged 18-64 years,Crude Prevalence,60.8,Other
1603,266212,2014,Oregon,No tooth loss among adults aged 18-64 years,Crude Prevalence,60.4,Other
1604,266220,2014,Pennsylvania,No tooth loss among adults aged 18-64 years,Crude Prevalence,72.8,Other
1605,266228,2014,Puerto Rico,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Other
1606,266792,2014,Rhode Island,No tooth loss among adults aged 18-64 years,Crude Prevalence,56.9,Other
1607,266800,2014,South Carolina,No tooth loss among adults aged 18-64 years,Crude Prevalence,55.7,Other
1608,266808,2014,South Dakota,No tooth loss among adults aged 18-64 years,Crude Prevalence,44.6,Other
1609,266816,2014,Tennessee,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.1,Other
1610,266821,2014,Texas,No tooth loss among adults aged 18-64 years,Crude Prevalence,71.2,Other
1611,266832,2014,Utah,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.1,Other
1612,266847,2014,Vermont,No tooth loss among adults aged 18-64 years,Crude Prevalence,66.3,Other
1613,266840,2014,Virginia,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.1,Other
1614,266855,2014,Washington,No tooth loss among adults aged 18-64 years,Crude Prevalence,66.7,Other
1615,266871,2014,West Virginia,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,Other
1616,266863,2014,Wisconsin,No tooth loss among adults aged 18-64 years,Crude Prevalence,71.5,Other
1617,266879,2014,Wyoming,No tooth loss among adults aged 18-64 years,Crude Prevalence,50.9,Other
1618,126161,2012,Alabama,No tooth loss among adults aged 18-64 years,AgeAdjPrev,56.8,White
1619,126153,2012,Alaska,No tooth loss among adults aged 18-64 years,AgeAdjPrev,69.7,White
1620,126177,2012,Arizona,No tooth loss among adults aged 18-64 years,AgeAdjPrev,65.7,White
1621,126169,2012,Arkansas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57,White
1622,126185,2012,California,No tooth loss among adults aged 18-64 years,AgeAdjPrev,71.4,White
1623,126193,2012,Colorado,No tooth loss among adults aged 18-64 years,AgeAdjPrev,72.7,White
1624,126201,2012,Connecticut,No tooth loss among adults aged 18-64 years,AgeAdjPrev,71.5,White
1625,126217,2012,Delaware,No tooth loss among adults aged 18-64 years,AgeAdjPrev,68.4,White
1626,126209,2012,District of Columbia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,82.4,White
1627,126775,2012,Florida,No tooth loss among adults aged 18-64 years,AgeAdjPrev,62.8,White
1628,126783,2012,Georgia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,66.3,White
1629,126791,2012,Guam,No tooth loss among adults aged 18-64 years,AgeAdjPrev,76.4,White
1630,126799,2012,Hawaii,No tooth loss among adults aged 18-64 years,AgeAdjPrev,71.2,White
1631,126815,2012,Idaho,No tooth loss among adults aged 18-64 years,AgeAdjPrev,66.7,White
1632,126823,2012,Illinois,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.8,White
1633,126831,2012,India0,No tooth loss among adults aged 18-64 years,AgeAdjPrev,60.2,White
1634,126807,2012,Iowa,No tooth loss among adults aged 18-64 years,AgeAdjPrev,69.4,White
1635,126839,2012,Kansas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,66.5,White
1636,126847,2012,Kentucky,No tooth loss among adults aged 18-64 years,AgeAdjPrev,56.6,White
1637,126855,2012,Louisiana,No tooth loss among adults aged 18-64 years,AgeAdjPrev,59.9,White
1638,126879,2012,Maine,No tooth loss among adults aged 18-64 years,AgeAdjPrev,60.2,White
1639,126871,2012,Maryland,No tooth loss among adults aged 18-64 years,AgeAdjPrev,70.1,White
1640,126863,2012,Massachusetts,No tooth loss among adults aged 18-64 years,AgeAdjPrev,68,White
1641,126887,2012,Michigan,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.2,White
1642,126438,2012,Minnesota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,74.4,White
1643,126454,2012,Mississippi,No tooth loss among adults aged 18-64 years,AgeAdjPrev,55.2,White
1644,126446,2012,Missouri,No tooth loss among adults aged 18-64 years,AgeAdjPrev,63.5,White
1645,126462,2012,Montana,No tooth loss among adults aged 18-64 years,AgeAdjPrev,68.2,White
1646,126486,2012,Nebraska,No tooth loss among adults aged 18-64 years,AgeAdjPrev,70.3,White
1647,126518,2012,Nevada,No tooth loss among adults aged 18-64 years,AgeAdjPrev,60.1,White
1648,126494,2012,New Hampshire,No tooth loss among adults aged 18-64 years,AgeAdjPrev,65.5,White
1649,126502,2012,New Jersey,No tooth loss among adults aged 18-64 years,AgeAdjPrev,66.2,White
1650,126510,2012,New Mexico,No tooth loss among adults aged 18-64 years,AgeAdjPrev,68,White
1651,126526,2012,New York,No tooth loss among adults aged 18-64 years,AgeAdjPrev,63.4,White
1652,126470,2012,North Carolina,No tooth loss among adults aged 18-64 years,AgeAdjPrev,66,White
1653,126478,2012,North Dakota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.2,White
1654,126534,2012,Ohio,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64.8,White
1655,126542,2012,Oklahoma,No tooth loss among adults aged 18-64 years,AgeAdjPrev,59.4,White
1656,126550,2012,Oregon,No tooth loss among adults aged 18-64 years,AgeAdjPrev,68.9,White
1657,126896,2012,Pennsylvania,No tooth loss among adults aged 18-64 years,AgeAdjPrev,61.2,White
1658,126904,2012,Puerto Rico,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,White
1659,126912,2012,Rhode Island,No tooth loss among adults aged 18-64 years,AgeAdjPrev,69.2,White
1660,126920,2012,South Carolina,No tooth loss among adults aged 18-64 years,AgeAdjPrev,62.7,White
1661,126928,2012,South Dakota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.5,White
1662,126936,2012,Tennessee,No tooth loss among adults aged 18-64 years,AgeAdjPrev,56.8,White
1663,126944,2012,Texas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.7,White
1664,126954,2012,Utah,No tooth loss among adults aged 18-64 years,AgeAdjPrev,72.8,White
1665,126978,2012,Vermont,No tooth loss among adults aged 18-64 years,AgeAdjPrev,66.4,White
1666,126970,2012,Virgin Islands,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,White
1667,126962,2012,Virginia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,69.3,White
1668,126986,2012,Washington,No tooth loss among adults aged 18-64 years,AgeAdjPrev,71.2,White
1669,127115,2012,West Virginia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,47.8,White
1670,126994,2012,Wisconsin,No tooth loss among adults aged 18-64 years,AgeAdjPrev,72.1,White
1671,127123,2012,Wyoming,No tooth loss among adults aged 18-64 years,AgeAdjPrev,66.3,White
1672,127139,2012,Alabama,No tooth loss among adults aged 18-64 years,Crude Prevalence,54.2,White
1673,127131,2012,Alaska,No tooth loss among adults aged 18-64 years,Crude Prevalence,67.6,White
1674,127155,2012,Arizona,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.2,White
1675,127147,2012,Arkansas,No tooth loss among adults aged 18-64 years,Crude Prevalence,54.9,White
1676,127163,2012,California,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.6,White
1677,127171,2012,Colorado,No tooth loss among adults aged 18-64 years,Crude Prevalence,70.6,White
1678,127179,2012,Connecticut,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.6,White
1679,127195,2012,Delaware,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.2,White
1680,127187,2012,District of Columbia,No tooth loss among adults aged 18-64 years,Crude Prevalence,85,White
1681,127203,2012,Florida,No tooth loss among adults aged 18-64 years,Crude Prevalence,58.7,White
1682,127211,2012,Georgia,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.1,White
1683,127219,2012,Guam,No tooth loss among adults aged 18-64 years,Crude Prevalence,76.9,White
1684,127227,2012,Hawaii,No tooth loss among adults aged 18-64 years,Crude Prevalence,69.2,White
1685,127243,2012,Idaho,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.3,White
1686,127251,2012,Illinois,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.8,White
1687,127259,2012,India0,No tooth loss among adults aged 18-64 years,Crude Prevalence,58.3,White
1688,127235,2012,Iowa,No tooth loss among adults aged 18-64 years,Crude Prevalence,67.5,White
1689,127267,2012,Kansas,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.8,White
1690,127275,2012,Kentucky,No tooth loss among adults aged 18-64 years,Crude Prevalence,54.2,White
1691,127283,2012,Louisiana,No tooth loss among adults aged 18-64 years,Crude Prevalence,57.8,White
1692,127307,2012,Maine,No tooth loss among adults aged 18-64 years,Crude Prevalence,56.6,White
1693,127299,2012,Maryland,No tooth loss among adults aged 18-64 years,Crude Prevalence,66.9,White
1694,127291,2012,Massachusetts,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.8,White
1695,127315,2012,Michigan,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.7,White
1696,127323,2012,Minnesota,No tooth loss among adults aged 18-64 years,Crude Prevalence,72.2,White
1697,127339,2012,Mississippi,No tooth loss among adults aged 18-64 years,Crude Prevalence,53.2,White
1698,127331,2012,Missouri,No tooth loss among adults aged 18-64 years,Crude Prevalence,61.5,White
1699,127346,2012,Montana,No tooth loss among adults aged 18-64 years,Crude Prevalence,66,White
1700,127774,2012,Nebraska,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.2,White
1701,127805,2012,Nevada,No tooth loss among adults aged 18-64 years,Crude Prevalence,56.7,White
1702,127782,2012,New Hampshire,No tooth loss among adults aged 18-64 years,Crude Prevalence,62.2,White
1703,127790,2012,New Jersey,No tooth loss among adults aged 18-64 years,Crude Prevalence,61.9,White
1704,127797,2012,New Mexico,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.5,White
1705,127813,2012,New York,No tooth loss among adults aged 18-64 years,Crude Prevalence,60.5,White
1706,127354,2012,North Carolina,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.2,White
1707,127362,2012,North Dakota,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.5,White
1708,127821,2012,Ohio,No tooth loss among adults aged 18-64 years,Crude Prevalence,62.7,White
1709,127829,2012,Oklahoma,No tooth loss among adults aged 18-64 years,Crude Prevalence,57.2,White
1710,127837,2012,Oregon,No tooth loss among adults aged 18-64 years,Crude Prevalence,66.7,White
1711,127845,2012,Pennsylvania,No tooth loss among adults aged 18-64 years,Crude Prevalence,58.3,White
1712,127853,2012,Puerto Rico,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,White
1713,127861,2012,Rhode Island,No tooth loss among adults aged 18-64 years,Crude Prevalence,66.5,White
1714,127869,2012,South Carolina,No tooth loss among adults aged 18-64 years,Crude Prevalence,60,White
1715,127877,2012,South Dakota,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.2,White
1716,127885,2012,Tennessee,No tooth loss among adults aged 18-64 years,Crude Prevalence,53.9,White
1717,127892,2012,Texas,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.7,White
1718,127009,2012,Utah,No tooth loss among adults aged 18-64 years,Crude Prevalence,73.5,White
1719,127033,2012,Vermont,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.7,White
1720,127025,2012,Virgin Islands,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,White
1721,127017,2012,Virginia,No tooth loss among adults aged 18-64 years,Crude Prevalence,66.6,White
1722,127041,2012,Washington,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.9,White
1723,127056,2012,West Virginia,No tooth loss among adults aged 18-64 years,Crude Prevalence,44.7,White
1724,127048,2012,Wisconsin,No tooth loss among adults aged 18-64 years,Crude Prevalence,69.8,White
1725,127064,2012,Wyoming,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.1,White
1726,265949,2014,Alabama,No tooth loss among adults aged 18-64 years,AgeAdjPrev,59,White
1727,265439,2014,Alaska,No tooth loss among adults aged 18-64 years,AgeAdjPrev,68.6,White
1728,265966,2014,Arizona,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64.8,White
1729,265957,2014,Arkansas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,56.2,White
1730,265974,2014,California,No tooth loss among adults aged 18-64 years,AgeAdjPrev,70.6,White
1731,265982,2014,Colorado,No tooth loss among adults aged 18-64 years,AgeAdjPrev,74.4,White
1732,265989,2014,Connecticut,No tooth loss among adults aged 18-64 years,AgeAdjPrev,71.7,White
1733,266233,2014,Delaware,No tooth loss among adults aged 18-64 years,AgeAdjPrev,65.8,White
1734,265997,2014,District of Columbia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,White
1735,266241,2014,Florida,No tooth loss among adults aged 18-64 years,AgeAdjPrev,63.5,White
1736,266249,2014,Georgia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.7,White
1737,266256,2014,Guam,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,White
1738,266264,2014,Hawaii,No tooth loss among adults aged 18-64 years,AgeAdjPrev,72.3,White
1739,266279,2014,Idaho,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.3,White
1740,266287,2014,Illinois,No tooth loss among adults aged 18-64 years,AgeAdjPrev,70.1,White
1741,266295,2014,India0,No tooth loss among adults aged 18-64 years,AgeAdjPrev,60.6,White
1742,266272,2014,Iowa,No tooth loss among adults aged 18-64 years,AgeAdjPrev,69.9,White
1743,266303,2014,Kansas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,70.1,White
1744,266311,2014,Kentucky,No tooth loss among adults aged 18-64 years,AgeAdjPrev,56.6,White
1745,266319,2014,Louisiana,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64.2,White
1746,266564,2014,Maine,No tooth loss among adults aged 18-64 years,AgeAdjPrev,62.1,White
1747,266556,2014,Maryland,No tooth loss among adults aged 18-64 years,AgeAdjPrev,71.7,White
1748,266327,2014,Massachusetts,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.2,White
1749,266572,2014,Michigan,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.9,White
1750,266580,2014,Minnesota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,74.1,White
1751,266596,2014,Mississippi,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57.7,White
1752,266588,2014,Missouri,No tooth loss among adults aged 18-64 years,AgeAdjPrev,63.6,White
1753,266605,2014,Montana,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.8,White
1754,266628,2014,Nebraska,No tooth loss among adults aged 18-64 years,AgeAdjPrev,70.7,White
1755,266003,2014,Nevada,No tooth loss among adults aged 18-64 years,AgeAdjPrev,66.9,White
1756,266636,2014,New Hampshire,No tooth loss among adults aged 18-64 years,AgeAdjPrev,68,White
1757,266644,2014,New Jersey,No tooth loss among adults aged 18-64 years,AgeAdjPrev,66.9,White
1758,266652,2014,New Mexico,No tooth loss among adults aged 18-64 years,AgeAdjPrev,65.6,White
1759,266011,2014,New York,No tooth loss among adults aged 18-64 years,AgeAdjPrev,66.2,White
1760,266613,2014,North Carolina,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64,White
1761,266599,2014,North Dakota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,68.6,White
1762,266019,2014,Ohio,No tooth loss among adults aged 18-64 years,AgeAdjPrev,63.9,White
1763,266027,2014,Oklahoma,No tooth loss among adults aged 18-64 years,AgeAdjPrev,62.5,White
1764,266035,2014,Oregon,No tooth loss among adults aged 18-64 years,AgeAdjPrev,69.1,White
1765,266043,2014,Pennsylvania,No tooth loss among adults aged 18-64 years,AgeAdjPrev,62.4,White
1766,266052,2014,Puerto Rico,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,White
1767,266060,2014,Rhode Island,No tooth loss among adults aged 18-64 years,AgeAdjPrev,69.8,White
1768,266068,2014,South Carolina,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64.2,White
1769,266076,2014,South Dakota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,67.6,White
1770,266084,2014,Tennessee,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57.1,White
1771,266092,2014,Texas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,71.6,White
1772,266103,2014,Utah,No tooth loss among adults aged 18-64 years,AgeAdjPrev,72.4,White
1773,266346,2014,Vermont,No tooth loss among adults aged 18-64 years,AgeAdjPrev,68.4,White
1774,266338,2014,Virginia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,70.1,White
1775,266354,2014,Washington,No tooth loss among adults aged 18-64 years,AgeAdjPrev,71.1,White
1776,266371,2014,West Virginia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,49.5,White
1777,266363,2014,Wisconsin,No tooth loss among adults aged 18-64 years,AgeAdjPrev,71.3,White
1778,266379,2014,Wyoming,No tooth loss among adults aged 18-64 years,AgeAdjPrev,65.5,White
1779,266395,2014,Alabama,No tooth loss among adults aged 18-64 years,Crude Prevalence,56.8,White
1780,266387,2014,Alaska,No tooth loss among adults aged 18-64 years,Crude Prevalence,66.5,White
1781,266409,2014,Arizona,No tooth loss among adults aged 18-64 years,Crude Prevalence,62.6,White
1782,266403,2014,Arkansas,No tooth loss among adults aged 18-64 years,Crude Prevalence,53.9,White
1783,266417,2014,California,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.2,White
1784,266425,2014,Colorado,No tooth loss among adults aged 18-64 years,Crude Prevalence,72.8,White
1785,266433,2014,Connecticut,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.5,White
1786,266659,2014,Delaware,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.6,White
1787,266441,2014,District of Columbia,No tooth loss among adults aged 18-64 years,Crude Prevalence,86.3,White
1788,266665,2014,Florida,No tooth loss among adults aged 18-64 years,Crude Prevalence,59.5,White
1789,266673,2014,Georgia,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.7,White
1790,266681,2014,Guam,No tooth loss among adults aged 18-64 years,Crude Prevalence,72.9,White
1791,266689,2014,Hawaii,No tooth loss among adults aged 18-64 years,Crude Prevalence,71.1,White
1792,266705,2014,Idaho,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.9,White
1793,266712,2014,Illinois,No tooth loss among adults aged 18-64 years,Crude Prevalence,67.7,White
1794,266720,2014,India0,No tooth loss among adults aged 18-64 years,Crude Prevalence,58.9,White
1795,266697,2014,Iowa,No tooth loss among adults aged 18-64 years,Crude Prevalence,68,White
1796,266728,2014,Kansas,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.8,White
1797,266736,2014,Kentucky,No tooth loss among adults aged 18-64 years,Crude Prevalence,54.4,White
1798,266744,2014,Louisiana,No tooth loss among adults aged 18-64 years,Crude Prevalence,62.8,White
1799,266768,2014,Maine,No tooth loss among adults aged 18-64 years,Crude Prevalence,58.2,White
1800,266760,2014,Maryland,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.9,White
1801,266752,2014,Massachusetts,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.8,White
1802,266776,2014,Michigan,No tooth loss among adults aged 18-64 years,Crude Prevalence,66.2,White
1803,266784,2014,Minnesota,No tooth loss among adults aged 18-64 years,Crude Prevalence,72,White
1804,266121,2014,Mississippi,No tooth loss among adults aged 18-64 years,Crude Prevalence,55,White
1805,266113,2014,Missouri,No tooth loss among adults aged 18-64 years,Crude Prevalence,61.6,White
1806,266128,2014,Montana,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.9,White
1807,266151,2014,Nebraska,No tooth loss among adults aged 18-64 years,Crude Prevalence,69.3,White
1808,266182,2014,Nevada,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.1,White
1809,266159,2014,New Hampshire,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.9,White
1810,266167,2014,New Jersey,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.6,White
1811,266174,2014,New Mexico,No tooth loss among adults aged 18-64 years,Crude Prevalence,62.2,White
1812,266190,2014,New York,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.8,White
1813,266136,2014,North Carolina,No tooth loss among adults aged 18-64 years,Crude Prevalence,61.6,White
1814,266144,2014,North Dakota,No tooth loss among adults aged 18-64 years,Crude Prevalence,67.3,White
1815,266198,2014,Ohio,No tooth loss among adults aged 18-64 years,Crude Prevalence,61.6,White
1816,266206,2014,Oklahoma,No tooth loss among adults aged 18-64 years,Crude Prevalence,60,White
1817,266214,2014,Oregon,No tooth loss among adults aged 18-64 years,Crude Prevalence,67,White
1818,266222,2014,Pennsylvania,No tooth loss among adults aged 18-64 years,Crude Prevalence,59.7,White
1819,266786,2014,Puerto Rico,No tooth loss among adults aged 18-64 years,Crude Prevalence,0,White
1820,266794,2014,Rhode Island,No tooth loss among adults aged 18-64 years,Crude Prevalence,67.5,White
1821,266802,2014,South Carolina,No tooth loss among adults aged 18-64 years,Crude Prevalence,62.1,White
1822,266810,2014,South Dakota,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.4,White
1823,266818,2014,Tennessee,No tooth loss among adults aged 18-64 years,Crude Prevalence,54.8,White
1824,266823,2014,Texas,No tooth loss among adults aged 18-64 years,Crude Prevalence,69,White
1825,266834,2014,Utah,No tooth loss among adults aged 18-64 years,Crude Prevalence,73.1,White
1826,266849,2014,Vermont,No tooth loss among adults aged 18-64 years,Crude Prevalence,66,White
1827,266842,2014,Virginia,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.1,White
1828,266857,2014,Washington,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.7,White
1829,266873,2014,West Virginia,No tooth loss among adults aged 18-64 years,Crude Prevalence,46.9,White
1830,266865,2014,Wisconsin,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.8,White
1831,266881,2014,Wyoming,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.5,White
1832,126156,2012,Alabama,No tooth loss among adults aged 18-64 years,AgeAdjPrev,44.8,Hispanic
1833,126148,2012,Alaska,No tooth loss among adults aged 18-64 years,AgeAdjPrev,61.8,Hispanic
1834,126172,2012,Arizona,No tooth loss among adults aged 18-64 years,AgeAdjPrev,53,Hispanic
1835,126164,2012,Arkansas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,56.5,Hispanic
1836,126180,2012,California,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57.3,Hispanic
1837,126188,2012,Colorado,No tooth loss among adults aged 18-64 years,AgeAdjPrev,56.9,Hispanic
1838,126196,2012,Connecticut,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57.1,Hispanic
1839,126212,2012,Delaware,No tooth loss among adults aged 18-64 years,AgeAdjPrev,56.3,Hispanic
1840,126204,2012,District of Columbia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,65.3,Hispanic
1841,126770,2012,Florida,No tooth loss among adults aged 18-64 years,AgeAdjPrev,59.2,Hispanic
1842,126778,2012,Georgia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,60,Hispanic
1843,126786,2012,Guam,No tooth loss among adults aged 18-64 years,AgeAdjPrev,45,Hispanic
1844,126794,2012,Hawaii,No tooth loss among adults aged 18-64 years,AgeAdjPrev,60.7,Hispanic
1845,126810,2012,Idaho,No tooth loss among adults aged 18-64 years,AgeAdjPrev,63.6,Hispanic
1846,126818,2012,Illinois,No tooth loss among adults aged 18-64 years,AgeAdjPrev,56.2,Hispanic
1847,126826,2012,India0,No tooth loss among adults aged 18-64 years,AgeAdjPrev,58.1,Hispanic
1848,126802,2012,Iowa,No tooth loss among adults aged 18-64 years,AgeAdjPrev,55.2,Hispanic
1849,126834,2012,Kansas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,63.8,Hispanic
1850,126842,2012,Kentucky,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64.2,Hispanic
1851,126850,2012,Louisiana,No tooth loss among adults aged 18-64 years,AgeAdjPrev,50.1,Hispanic
1852,126874,2012,Maine,No tooth loss among adults aged 18-64 years,AgeAdjPrev,37.4,Hispanic
1853,126866,2012,Maryland,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57.6,Hispanic
1854,126858,2012,Massachusetts,No tooth loss among adults aged 18-64 years,AgeAdjPrev,48,Hispanic
1855,126882,2012,Michigan,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57.9,Hispanic
1856,126433,2012,Minnesota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,58.9,Hispanic
1857,126449,2012,Mississippi,No tooth loss among adults aged 18-64 years,AgeAdjPrev,51,Hispanic
1858,126441,2012,Missouri,No tooth loss among adults aged 18-64 years,AgeAdjPrev,56.1,Hispanic
1859,126457,2012,Montana,No tooth loss among adults aged 18-64 years,AgeAdjPrev,62,Hispanic
1860,126481,2012,Nebraska,No tooth loss among adults aged 18-64 years,AgeAdjPrev,63.3,Hispanic
1861,126513,2012,Nevada,No tooth loss among adults aged 18-64 years,AgeAdjPrev,52.8,Hispanic
1862,126489,2012,New Hampshire,No tooth loss among adults aged 18-64 years,AgeAdjPrev,57.6,Hispanic
1863,126497,2012,New Jersey,No tooth loss among adults aged 18-64 years,AgeAdjPrev,55.6,Hispanic
1864,126505,2012,New Mexico,No tooth loss among adults aged 18-64 years,AgeAdjPrev,58.4,Hispanic
1865,126521,2012,New York,No tooth loss among adults aged 18-64 years,AgeAdjPrev,50.7,Hispanic
1866,126465,2012,North Carolina,No tooth loss among adults aged 18-64 years,AgeAdjPrev,49.2,Hispanic
1867,126473,2012,North Dakota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Hispanic
1868,126529,2012,Ohio,No tooth loss among adults aged 18-64 years,AgeAdjPrev,59.9,Hispanic
1869,126537,2012,Oklahoma,No tooth loss among adults aged 18-64 years,AgeAdjPrev,58.1,Hispanic
1870,126545,2012,Oregon,No tooth loss among adults aged 18-64 years,AgeAdjPrev,61.7,Hispanic
1871,126891,2012,Pennsylvania,No tooth loss among adults aged 18-64 years,AgeAdjPrev,58,Hispanic
1872,126899,2012,Puerto Rico,No tooth loss among adults aged 18-64 years,AgeAdjPrev,42.8,Hispanic
1873,126907,2012,Rhode Island,No tooth loss among adults aged 18-64 years,AgeAdjPrev,48.2,Hispanic
1874,126915,2012,South Carolina,No tooth loss among adults aged 18-64 years,AgeAdjPrev,52.4,Hispanic
1875,126923,2012,South Dakota,No tooth loss among adults aged 18-64 years,AgeAdjPrev,63,Hispanic
1876,126931,2012,Tennessee,No tooth loss among adults aged 18-64 years,AgeAdjPrev,55.7,Hispanic
1877,126939,2012,Texas,No tooth loss among adults aged 18-64 years,AgeAdjPrev,58.6,Hispanic
1878,126950,2012,Utah,No tooth loss among adults aged 18-64 years,AgeAdjPrev,56.2,Hispanic
1879,126973,2012,Vermont,No tooth loss among adults aged 18-64 years,AgeAdjPrev,52.4,Hispanic
1880,126965,2012,Virgin Islands,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Hispanic
1881,126957,2012,Virginia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,64.4,Hispanic
1882,126981,2012,Washington,No tooth loss among adults aged 18-64 years,AgeAdjPrev,59.3,Hispanic
1883,126997,2012,West Virginia,No tooth loss among adults aged 18-64 years,AgeAdjPrev,0,Hispanic
1884,126989,2012,Wisconsin,No tooth loss among adults aged 18-64 years,AgeAdjPrev,61.8,Hispanic
1885,127118,2012,Wyoming,No tooth loss among adults aged 18-64 years,AgeAdjPrev,62.8,Hispanic
1886,126156,2012,Alabama,No tooth loss among adults aged 18-64 years,AgeAdjPrev,44.8,Hispanic
